timestamp,nh_ch4_ems,sh_ch4_ems,nh_ch4c13_ems,sh_ch4c13_ems,nh_mcf_ems,sh_mcf_ems,nh_n2o_ems,sh_n2o_ems,nh_c2h6_ems,sh_c2h6_ems,nh_oh_ems,sh_oh_ems,nh_co_ems,sh_co_ems,tau_ems,kx_nh_ems,kx_sh_ems,nh_ch4_obs,sh_ch4_obs,nh_ch4_err_obs,sh_ch4_err_obs,nh_ch4c13_obs,sh_ch4c13_obs,nh_ch4c13_err_obs,sh_ch4c13_err_obs,nh_mcf_obs,sh_mcf_obs,nh_mcf_err_obs,sh_mcf_err_obs,nh_n2o_obs,sh_n2o_obs,nh_n2o_err_obs,sh_n2o_err_obs,nh_c2h6_obs,sh_c2h6_obs,nh_c2h6_err_obs,sh_c2h6_err_obs,nh_co_obs,sh_co_obs,nh_co_err_obs,sh_co_err_obs,nh_ch4_model,sh_ch4_model,nh_ch4c13_model,sh_ch4c13_model,nh_mcf_model,sh_mcf_model,nh_n2o_model,sh_n2o_model,nh_c2h6_model,sh_c2h6_model,nh_oh_model,sh_oh_model,nh_co_model,sh_co_model,nh_ch4_strat_model,sh_ch4_strat_model,nh_ch4c13_strat_model,sh_ch4c13_strat_model,nh_mcf_strat_model,sh_mcf_strat_model,nh_n2o_strat_model,sh_n2o_strat_model,nh_c2h6_strat_model,sh_c2h6_strat_model,nh_oh_strat_model,sh_oh_strat_model,nh_co_strat_model,sh_co_strat_model
1994,434.709572916186,180.314943400674,-41.8819826060941,-47.7800458578763,290.494972136825,-7.0984424742132e-05,4.80738043993485,-0.928215532201043,10401.6447208014,2591.56012127665,2786.24467278382,3755.69310520488,957.185112886536,-261.036860472387,9999.99999999708,0.99,1.23,1803.76955810906,1695.3000834991,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,130.719189576605,112.930016731771,2.005,1.217,311.136338447003,310.293004725275,1.109,1.525,NaN,NaN,NaN,NaN,115.312,49.2111208397338,4.47723283848406,3.92745967976949,1803.88846831295,1694.16954715059,-54.4912687270952,-55.0045946746145,130.402350882489,112.947949149914,311.114790768787,310.444254089396,728.815528629736,219.083507001563,880328.040273094,1268449.04836815,115.004390056675,50.9856196004712,1399.85715719544,1399.80233971912,-47.2655791568559,-47.0297859372072,30.04172053211,19.9778953939479,301.421825389747,298.55853466423,300,100,1000000,1000000,69.9994566520351,49.9962802917334
1995,428.989886732884,131.258747778016,-38.9216795923194,-47.5405709222642,241.871593624747,-1.29532289748835e-05,4.85824608534628,-0.644553014294425,10391.5654073666,2591.471181433,2865.55968387211,3252.70103291825,814.989596584495,-183.603211082475,9999.99999999823,0.99,1.23,1817.32511079817,1702.97124180634,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,116.320767753623,103.539050134576,1.60812082284811,0.907,311.771454012346,310.560538730159,1.416,2.586,NaN,NaN,NaN,NaN,108.159289772727,51.860588023088,4.47723283848406,3.92745967976949,1817.12349335611,1702.30230472256,-52.4845003627933,-53.2830141392029,116.467895278828,103.632583159571,311.644290191947,310.940114548082,674.762531659394,229.228518192353,924463.112083815,1091385.59782997,108.028157155846,53.097633504567,1399.85715719544,1399.80233971912,-47.2655791568559,-47.0297859372072,30.04172053211,19.9778953939479,301.421825389747,298.55853466423,300,100,1000000,1000000,69.9994566520351,49.9962802917334
1996,404.652097757784,132.485495662148,-36.7310732200677,-46.5560115651501,102.886797902843,-2.51353119422626e-05,5.67851485863758,0.290685272994687,10392.4368118449,2592.63841798391,2553.01400752363,3414.15048511305,795.127403110535,-174.867180230935,9999.99999999898,0.99,1.23,1822.85878547864,1705.78413360894,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,101.996939998671,93.3889321128451,1.046,0.838,311.992478756363,311.330053623189,1.48,1.697,NaN,NaN,NaN,NaN,110.0753,53.0670192239859,4.47723283848406,3.92745967976949,1822.81383368904,1705.8753126462,-50.649668876096,-51.518710696622,101.929435925084,93.3149066247624,312.2833433553,311.591680622613,727.045323416466,231.198175237032,818964.345670633,1140975.8239462,109.92432027351,54.1725969675545,1399.85715719544,1399.80233971912,-47.2655791568559,-47.0297859372072,30.04172053211,19.9778953939479,301.421825389747,298.55853466423,300,100,1000000,1000000,69.9994566520351,49.9962802917334
1997,401.824094732946,136.735404647237,-34.4639284875484,-44.5782462585402,48.6321547102793,-5.0918708836818e-05,6.59841402950372,-0.0803496457403271,10390.9894477873,2591.04638150706,2613.50001897153,3469.75886304405,749.943867642608,-261.526546101351,9999.99999999855,0.99,1.23,1824.16208999293,1708.10634217138,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,86.5192640583831,80.8250037240537,1.366,0.744,313.222711548341,312.762808620689,0.821,9.582,NaN,NaN,NaN,NaN,106.8886,48.7331725729051,4.47723283848406,3.92745967976949,1824.34591229684,1706.48647176025,-48.8499917407996,-49.7219789050128,86.4046712866718,80.953049953957,313.120623086823,312.341797713246,724.66848234545,226.696433764418,846435.74353182,1173311.58525044,106.748309707844,50.4706219347698,1399.85715719544,1399.80233971912,-47.2655791568559,-47.0297859372072,30.04172053211,19.9778953939479,301.421825389747,298.55853466423,300,100,1000000,1000000,69.9994566520351,49.9962802917334
1998,456.697384875737,96.6846871834993,-41.3906361369438,-42.6554743504821,31.889074044267,3.13753648905616e-05,6.11011570259802,-0.114146042993191,10391.0523308094,2591.04891956133,2877.86279231995,2946.90833415026,993.058597289591,-143.23269090371,9999.99999999872,0.99,1.23,1833.18604846007,1709.26803165092,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,72.4284521243377,69.6610621176926,0.887,0.682,313.936164994226,313.071405433455,0.259,0.477,NaN,NaN,NaN,NaN,117.234712643678,54.9697622682661,4.47723283848406,3.92745967976949,1832.99498949431,1710.27016612547,-47.4953739168664,-48.1033881287034,72.4073552022068,69.5812653854361,313.927579633776,313.121129485773,691.212667211257,252.133231184642,902729.774067139,979898.660626605,117.029677154793,55.8366236821411,1399.85715719544,1399.80233971912,-47.2655791568559,-47.0297859372072,30.04172053211,19.9778953939479,301.421825389747,298.55853466423,300,100,1000000,1000000,69.9994566520351,49.9962802917334
1999,457.268397672424,154.091271143887,-56.2532605746957,-42.7195049706501,27.5287802750307,-9.23289890133827e-05,5.95347875788367,1.42306701402904,10391.3420934838,2592.28348660761,3171.36540372985,3523.84384925756,1066.76173051894,-269.105088593756,9999.99999999806,0.99,1.23,1843.55872384325,1722.88278719157,9.03010928499359,14.1148320736771,-47.4527954545455,-47.1056053571429,0.114572764601495,0.0540258617669193,60.6779747561382,58.6423420727205,0.753,0.596978555565202,314.70322734386,314.037856563707,0.2,0.23901628997161,NaN,NaN,NaN,NaN,119.1137,50.4647552602436,4.47723283848406,3.92745967976949,1843.43579485568,1722.45078799962,-47.4522890681863,-47.1057372450541,60.7007842183203,58.6472045758291,314.707394272808,314.036459812867,640.495739038554,218.416417097713,989032.010808137,1183660.05440811,118.729083238287,52.1835164771589,1399.85715719544,1399.80233971912,-47.2655791568559,-47.0297859372072,30.04172053211,19.9778953939479,301.421825389747,298.55853466423,300,100,1000000,1000000,69.9994566520351,49.9962802917334
2000,427.540211293121,123.051049688075,-49.2479930415737,-56.61888468876,24.1201152244103,-5.22151447124631e-05,7.75447840398689,-0.172321792929209,10391.1446194468,2591.25219646416,3152.62975051076,3072.37729705122,779.600561956841,-223.344150374751,9999.99999999867,0.99,1.23,1838.50700646216,1730.38653590852,9.03010928499359,14.1148320736771,-47.4074319727891,-47.1345398809524,0.0791142452686845,0.0540258617669193,50.3850324023537,49.0336339852608,1.119,0.543144371318947,315.734810246845,314.907525946276,0.271,0.223,NaN,NaN,NaN,NaN,103.51908045977,50.2347291893857,4.47723283848406,3.92745967976949,1838.28483601311,1729.61665751581,-47.4076284638522,-47.1343767683241,50.434072751593,49.0590022415303,315.736866130004,314.903350614271,614.715944592492,231.338354542874,1030921.52930556,1034640.78140479,103.370490213911,51.5491854916908,1399.85715719544,1399.80233971912,-47.2655791568559,-47.0297859372072,30.04172053211,19.9778953939479,301.421825389747,298.55853466423,300,100,1000000,1000000,69.9994566520351,49.9962802917334
2001,477.72821672267,132.281201887411,-53.6976768801701,-48.374908211709,15.8396170110347,-0.000157429557380955,8.76767842021255,-0.348974113436962,10391.2613991988,2589.53313960931,2948.51167679541,3486.21532850607,822.4046124252,-272.104486904732,9999.99999999892,0.99,1.23,1846.20454886689,1724.79377398255,9.03010928499359,14.1148320736771,-47.4248609068015,-47.0742733796296,0.0496060983828423,0.0540258617669193,42.0804836374779,40.8066486111111,0.273146184644474,0.365341977868917,316.89275005178,315.769361389961,0.2,0.220261154218187,NaN,NaN,NaN,NaN,105.4555,48.2927247386759,4.47723283848406,3.92745967976949,1846.41146114627,1725.29402711826,-47.4246720794367,-47.0742378303238,42.0632835458977,40.7943451074105,316.872004313518,315.802253538431,641.002860000969,215.657019220451,958340.300722591,1179380.24773499,105.220069993636,50.0166120227642,1399.85715719544,1399.80233971912,-47.2655791568559,-47.0297859372072,30.04172053211,19.9778953939479,301.421825389747,298.55853466423,300,100,1000000,1000000,69.9994566520351,49.9962802917334
2002,433.997972048304,104.326652146592,-51.8363757729899,-55.2880216140696,12.6701430504771,-3.50409883602518e-05,3.72568032364278,-2.13921115917065,10389.839355621,2591.57756657982,2888.56978038952,3254.97362937044,738.078075598865,-216.319513115635,9999.99999999607,0.99,1.23,1851.09115757315,1725.00470161752,8.46057827466882,14.1148320736771,-47.4828682861433,-47.1378995833333,0.0496060983828423,0.0423920668741027,35.0378482366631,33.9112914465101,0.167847301456292,0.310081332279501,317.434041588022,316.560202832512,0.2,0.236,NaN,NaN,NaN,NaN,102.8405,50.2746271777004,4.47723283848406,3.92745967976949,1850.21695661706,1724.0730797069,-47.4829500859921,-47.1378189295196,35.0473522382068,33.9426790612138,317.426636397551,316.51465656763,655.749638628234,227.250212748266,945908.505133436,1095810.54285486,102.735787421083,51.6489180579829,1399.85715719544,1399.80233971912,-47.2655791568559,-47.0297859372072,30.04172053211,19.9778953939479,301.421825389747,298.55853466423,300,100,1000000,1000000,69.9994566520351,49.9962802917334
2003,436.433608225195,152.281670844125,-51.7420046248646,-47.5768816722961,10.1399443167541,-0.000205723112661098,8.19113946784851,-2.19446998418418,10391.3442358086,2589.79834039517,2738.05730386258,3461.14779451289,854.112414664432,-215.38287768629,9999.99999999841,0.99,1.23,1849.27971593098,1727.91293967827,8.46057827466882,14.1148320736771,-47.4370025034256,-47.0900933558558,0.0496060983828423,0.0423920668741027,29.374790262667,28.3340868197279,0.14452729243301,0.292629454965236,317.987813053128,316.715277348777,0.259,0.366,NaN,NaN,NaN,NaN,110.718,51.8254448315912,4.47723283848406,3.71954004648099,1850.1420791448,1728.68965745059,-47.4367428217231,-47.0899535598356,29.361902950224,28.3056500231512,317.997250822193,316.903461298844,691.872458703696,223.888891891024,875580.459503952,1159423.64047116,110.505061760849,53.0171618226524,1399.85715719544,1399.80233971912,-47.2655791568559,-47.0297859372072,30.04172053211,19.9778953939479,301.421825389747,298.55853466423,300,100,1000000,1000000,69.9994566520351,49.9962802917334
