timestamp,nh_ch4_ems,sh_ch4_ems,nh_ch4c13_ems,sh_ch4c13_ems,nh_mcf_ems,sh_mcf_ems,nh_n2o_ems,sh_n2o_ems,nh_c2h6_ems,sh_c2h6_ems,nh_oh_ems,sh_oh_ems,nh_co_ems,sh_co_ems,tau_ems,kx_nh_ems,kx_sh_ems,nh_ch4_obs,sh_ch4_obs,nh_ch4_err_obs,sh_ch4_err_obs,nh_ch4c13_obs,sh_ch4c13_obs,nh_ch4c13_err_obs,sh_ch4c13_err_obs,nh_mcf_obs,sh_mcf_obs,nh_mcf_err_obs,sh_mcf_err_obs,nh_n2o_obs,sh_n2o_obs,nh_n2o_err_obs,sh_n2o_err_obs,nh_c2h6_obs,sh_c2h6_obs,nh_c2h6_err_obs,sh_c2h6_err_obs,nh_co_obs,sh_co_obs,nh_co_err_obs,sh_co_err_obs,nh_ch4_model,sh_ch4_model,nh_ch4c13_model,sh_ch4c13_model,nh_mcf_model,sh_mcf_model,nh_n2o_model,sh_n2o_model,nh_c2h6_model,sh_c2h6_model,nh_oh_model,sh_oh_model,nh_co_model,sh_co_model,nh_ch4_strat_model,sh_ch4_strat_model,nh_ch4c13_strat_model,sh_ch4c13_strat_model,nh_mcf_strat_model,sh_mcf_strat_model,nh_n2o_strat_model,sh_n2o_strat_model,nh_c2h6_strat_model,sh_c2h6_strat_model,nh_oh_strat_model,sh_oh_strat_model,nh_co_strat_model,sh_co_strat_model
1994,386.448614001719,135.916333094352,-43.9810964003593,-48.6250679185303,290.558513681887,2.89370257190162e-05,5.05664254438526,-0.340975914570356,10401.2435390831,2602.54938934247,2565.54870129933,2795.70819957277,868.916355123695,-198.382653852659,22.4470198924659,0.99,1.23,1803.76955810906,1695.3000834991,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,128.594437022133,2054.04578547619,2.9945183076182,1354.8466835244,311.189031566131,310.291030021645,1.109,1.525,NaN,NaN,NaN,NaN,115.376,50.2506322751322,4.29427246573852,3.49192843602446,1803.72120071129,1694.45068280018,-53.7060365720891,-54.2983182213699,128.262521217276,110.895055529443,311.185081234266,310.382769448644,766.970184896178,262.036880418177,1013086.93984472,1179886.08021136,115.259079334045,51.1778890686668,1730.62561320644,1687.04710119414,-57.2190994600384,-57.5287923933548,120.614285812742,111.805491068756,304.784851479658,303.580744173184,27.0069983858655,9.80728580109884,36379.752758399,41979.406767749,4.04847884049713,1.88968425725544
1995,398.204628483068,107.266406406733,-41.3046038110318,-48.0023883887385,241.888696941731,5.38404549890989e-05,5.11243811905935,-0.0924771999045964,10401.0256120185,2602.05832675929,2938.38679844638,2687.97605359296,818.685920255479,-144.47687159097,23.1120438320704,0.99,1.23,1817.32511079817,1702.97124180634,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,115.064109160613,2278.44249815789,2.72710094535109,1529.36585867332,311.783045452705,310.550965728716,1.416,2.586,NaN,NaN,NaN,NaN,107.991392045455,52.4176071428571,4.29427246573852,3.49192843602446,1817.23219822295,1703.26603653765,-52.0102756288189,-52.7998365556643,115.43310789309,102.619643865236,311.688724440301,310.849140056138,683.330747713992,260.692417375821,1185026.67808553,1126894.45917962,107.881917093417,53.111935371708,1741.53974159484,1695.85766476786,-55.6740184926023,-56.0126379719814,115.933785965225,108.98533088292,305.340328012014,304.12101791937,23.7503052758643,9.45607518451906,40820.6121940408,39473.8529799505,3.74360271302186,1.89247213734489
1996,363.793665432556,92.0230657364748,-39.0024184874773,-47.3372517744561,102.895885353534,7.68877608051553e-05,5.86850560800443,0.802262303326917,10400.1558637855,2600.11839230369,2389.54850666826,2547.44437921106,735.906198762397,-135.560230386274,22.267849279145,0.99,1.23,1822.85878547864,1705.78413360894,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,100.956926853667,2248.51760940594,1.31067178200354,1505.0087216271,312.003501143544,311.316434444444,1.48,1.697,NaN,NaN,NaN,NaN,110.1959,53.4748676190476,4.29427246573852,3.49192843602446,1822.6263556681,1705.09958725932,-50.4027966556182,-51.2661500099604,100.980828660494,92.9560364895741,312.319127484625,311.495664728801,783.074469662652,282.449777265339,957884.370167375,1064922.06160673,110.099990605423,54.0266437545877,1750.3993473087,1703.26884623665,-54.0852247592645,-54.4765683483373,108.652399141017,103.58619437097,305.903458779648,304.679794124029,27.3295667445109,10.4645374230097,35179.5420090131,38410.749609649,3.90053230280736,1.9863076951041
1997,359.59870613094,102.768088186251,-36.6387362667232,-45.4284656445488,48.6343018400348,7.18078066108333e-05,6.47450621225743,0.69726866631314,10399.4915797817,2601.48583789981,2535.55667620276,2645.25062756044,716.540038087972,-209.282677055633,23.8752781045668,0.99,1.23,1824.16208999293,1708.10634217138,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,85.7149948245207,2399.6788457483,1.366,1982.6356798467,313.256986573506,312.760495454546,0.821,9.582,NaN,NaN,NaN,NaN,107.0058,49.1060693277311,4.29427246573852,3.49192843602446,1824.34906365631,1708.39967693205,-48.8240628320089,-49.7105294611034,85.6907019390964,81.3430781283763,313.156280694656,312.277957021254,768.742995562034,276.20972660703,1026027.13046822,1119817.01282466,106.827534817743,50.0641329221181,1757.22068529414,1709.46612295454,-52.5416480234836,-52.9542364279272,99.3655677604024,96.1107410075118,306.483177273904,305.249842010223,25.8061981319485,9.81071145222744,34662.6950036378,37726.222978661,3.59042289879807,1.75558345120162
1998,385.988141503409,122.87165517512,-41.6748968761821,-40.6008939663825,31.891313781277,5.77297096655464e-05,5.60351948529714,1.12396688680552,10400.0001134144,2600.3250081771,2466.79128947225,2987.57038848676,854.116111178199,-122.134417456906,21.9082625360376,0.99,1.23,1833.18604846007,1709.26803165092,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,71.9658775188106,1907.05761655662,0.887,1462.32807051112,313.918512688942,313.096374053724,0.259,0.477,NaN,NaN,NaN,NaN,117.194942528736,54.8118970588235,4.29427246573852,3.49192843602446,1833.10506144802,1708.86785083912,-47.5848167089788,-48.1039174368927,71.9967665141502,68.7350344841602,313.918411232387,313.11557270079,789.903791616696,254.534300343324,966997.804387729,1242592.1460498,117.172729119754,55.4104690272572,1762.67078096248,1713.83824901757,-51.015335779194,-51.39452863506,88.7452497621679,86.6930390071006,307.175228180497,305.938108386345,28.183048940748,9.75242700079845,35592.0032831289,44689.1414191906,4.17259324737111,2.04764093560891
1999,386.210289591413,129.129395371046,-54.9945077856755,-42.4561735027978,27.5307807741369,7.48084997296021e-05,5.63322101739358,2.30898661346239,10400.6977265286,2564.64337091192,2711.65144608366,2780.17985886945,922.50941629249,-222.936875473418,22.9464254357784,0.99,1.23,1843.55872384325,1722.88278719157,9.03010928499359,14.1148320736771,-47.4527954545455,-47.1056053571429,0.114572764601495,0.0540258617669193,60.2500013591773,1843.37408942893,0.753,1490.80072374619,314.678359392234,314.061918233083,0.2,0.259757921502363,NaN,NaN,NaN,NaN,119.3111,50.5228086484594,4.29427246573852,3.49192843602446,1843.61005095564,1722.61516383239,-47.4768108511101,-47.1236849365198,60.3034104154624,57.9229584160571,314.68497949302,314.055253314249,749.113368597285,258.086245429785,1055527.36684125,1170329.75510121,119.264133435552,51.5499278781518,1770.52970766394,1719.72584315736,-49.7411077517678,-49.9180510792383,77.8546902427397,76.3974615591341,307.918871901095,306.720849625228,26.1013809094975,9.47888548387222,36960.9058888431,41229.3684699957,4.14136058997931,1.88380265344098
2000,378.193508009229,117.270860544208,-49.5402445690274,-53.8836447007045,24.1213223367705,9.39121349959943e-05,7.09043683731276,0.830514452785267,10400,2600.3238128301,2919.46083016311,2731.30483789266,719.016311908177,-191.921692760061,22.225106755665,0.99,1.23,1838.50700646216,1730.38653590852,9.03010928499359,14.1148320736771,-47.4074319727891,-47.1345398809524,0.0791142452686845,0.0540258617669193,50.0598658991392,1861.36318942744,1.119,1479.88432441058,315.719199639426,314.91377967033,0.271,0.237085035553964,NaN,NaN,NaN,NaN,103.327816091954,50.1448844537815,4.29427246573852,3.49192843602446,1838.37415414154,1729.93943554029,-47.4325202460413,-47.1540563511502,50.1545150455045,48.7856241744381,315.720927519987,314.905612198281,675.772403735664,254.993463313216,1193715.07965644,1151728.27795703,103.190811798224,50.9605139407211,1776.5131814561,1727.9761177447,-48.9363347614206,-48.8977931593676,67.4115239487492,66.4367733277046,308.716325976656,307.531700200187,24.2229938379658,9.56635493466244,42597.6416334114,41576.0318441796,3.72498139275913,1.88399775877865
2001,404.243392226677,145.779075147696,-53.190277620862,-48.8900345499051,15.8405992392838,1.48917366366252e-05,7.88105456305004,1.00870438535549,10365.6799735792,2564.94478949052,2519.48501922046,3196.43825760375,705.991481831382,-241.242002487381,24.5646284147203,0.99,1.23,1846.20454886689,1724.79377398255,9.03010928499359,14.1148320736771,-47.4248609068015,-47.0742733796296,0.0496060983828423,0.0540258617669193,41.7996160224696,1854.59392094671,0.354988897724343,1481.11464676039,316.86168747073,315.794812406015,0.2,0.243664829598195,NaN,NaN,NaN,NaN,105.6365,48.1607402597402,4.29427246573852,3.49192843602446,1846.54280362606,1724.89067206491,-47.4481489904516,-47.0946449910011,41.8341328136306,40.2465973622787,316.853553597266,315.823482860778,738.696806002702,228.893332559846,1023340.99580973,1354522.09604775,105.344096386432,49.394213313129,1778.96286621073,1732.24080475754,-48.3681899529265,-48.3010366638364,57.9694183071324,57.2737681193754,309.511049753465,308.254955778585,23.7743494285079,8.00626293799089,34525.5060668083,44032.6498323866,3.42378933441335,1.67828875759271
2002,359.490191344914,144.903881787121,-51.8687822514699,-53.4683629844203,12.6709159958707,2.85199419532378e-05,3.75388584657468,-0.859699947061628,10380.6534624104,2567.26970163635,2429.6926418463,3343.89422598552,623.667701183077,-192.515805423748,24.849186172856,0.99,1.23,1851.09115757315,1725.00470161752,8.46057827466882,14.1148320736771,-47.4828682861433,-47.1378995833333,0.0496060983828423,0.0423920668741027,34.7858274003208,27.8789927083333,0.266171925379902,4.99166522561252,317.419398219373,316.571741956783,0.2,0.236,NaN,NaN,NaN,NaN,102.9315,50.4436661255411,4.29427246573852,3.49192843602446,1850.69572671831,1723.85915174365,-47.5057152531658,-47.1601421542124,34.8512553048404,33.0517404924079,317.412585083607,316.527332385483,770.093643012781,223.230320602998,994355.451708336,1407610.61416217,102.73726511161,51.5005961673222,1783.48746226193,1734.61002985008,-48.0483683416006,-47.9312925642965,49.7473544190399,49.0582569123625,310.201393982379,308.910014731535,24.5581942184004,7.67550464668349,32660.5439089238,45272.4512799022,3.30906497324615,1.70663571622528
2003,342.638336021683,181.342799063491,-51.4711126144707,-48.8173245501775,10.1407488283044,-7.33270566982427e-05,7.4152751878829,-0.716924645703039,10367.0431546583,2565.49585204651,2046.8287788171,3468.3061105685,660.327091943542,-197.021583182573,24.0648186300862,0.99,1.23,1849.27971593098,1727.91293967827,8.46057827466882,14.1148320736771,-47.4370025034256,-47.0900933558558,0.0496060983828423,0.0423920668741027,29.2032722972028,23.5049541099773,0.211326997262879,4.11565611773211,317.952065735105,316.741755075188,0.259,0.366,NaN,NaN,NaN,NaN,110.694,51.6356542207792,4.29427246573852,2.8653201586775,1850.30909487136,1727.00570780306,-47.4584198726045,-47.1113638432239,29.2315407298939,27.3058938293577,317.971414709282,316.895099447699,880.403699032505,227.069159585358,818380.145461758,1455232.05344467,110.593011826236,52.3691373039305,1785.31918092571,1736.12456336331,-47.8246445776657,-47.7043518667788,42.3129356348748,41.5997923266109,310.814354577324,309.518773772248,28.5092649647547,8.0462941282116,28257.8649080488,48007.3775626786,3.61744508492949,1.78883589345265
