timestamp,nh_ch4,sh_ch4,nh_ch4_err,sh_ch4_err,nh_ch4c13,sh_ch4c13,nh_ch4c13_err,sh_ch4c13_err,nh_mcf,sh_mcf,nh_mcf_err,sh_mcf_err,nh_n2o,sh_n2o,nh_n2o_err,sh_n2o_err,nh_c2h6,sh_c2h6,nh_c2h6_err,sh_c2h6_err,nh_co,sh_co,nh_co_err,sh_co_err,nh_n2o_strat,nh_n2o_strat_err,sh_n2o_strat,sh_n2o_strat_err,h2o_global_strat,h2o_tropical_strat
01-Jan-1984,1698.32536884236,1595.29711670599,13.9305668624133,14.6176916712241,NaN,NaN,NaN,NaN,117.85,86.768,10,6.894,303.902261970899,303.973895833333,1.113,2.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Feb-1984,1698.71961401666,1582.37717314119,12.5388021196874,14.6176916712241,NaN,NaN,NaN,NaN,120.353,86.349,10,6.894,303.967381150794,303.9531875,1.145,3.832,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Mar-1984,1698.45823538012,1582.51252507599,12.4381687001339,14.6176916712241,NaN,NaN,NaN,NaN,120.862,86.823,10,6.894,304.023817592593,303.985666666667,1.425,6.044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Apr-1984,1691.44204753024,1590.12351461988,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,122.652,87.431,10,6.894,304.146987037037,304.1131875,0.972,2.327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-May-1984,1686.8783069586,1594.25782650273,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,122.794,87.978,10,6.894,304.445771560846,304.3303125,1.029,4.573,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Jun-1984,1674.88416694111,1601.46504621849,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,122.032,89.059,10,6.894,304.690970436508,304.23075,1.081,4.156,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Jul-1984,1667.35069907873,1607.71340813598,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,119.727,89.776,10,6.894,304.810131547619,304.272604166667,1.307,2.725,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Aug-1984,1672.09819650905,1610.58042423263,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,116.04,90.798,10,6.894,304.803262812752,304.297270833333,1.569,3.214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Sep-1984,1688.42112336533,1612.2294531955,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,117.036,91.269,10,6.894,304.775378306878,304.167833333333,1.144,2.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Oct-1984,1697.35677548055,1611.19859930919,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,120.327,90.921,10,6.894,304.836002380952,304.1761875,1.145,4.428,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Nov-1984,1698.04806687452,1609.60797607784,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,121.81,90.710375,10,6.894,305.134965410053,304.463714285714,1.593,3.124,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Dec-1984,1705.77080671679,1609.87445782159,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,123.556,90.448625,10,6.894,305.414719642857,305.022767857143,0.794,4.013,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Jan-1985,1707.61649133628,1607.95943784046,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,123.275,89.619,10,6.894,305.451784391534,305.444229166667,1.046,2.719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Feb-1985,1704.46857855752,1603.29682327368,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,122.95,89.5275,10,6.894,305.145626521164,305.291020833333,1.481,2.997,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Mar-1985,1709.21148395753,1599.73164920918,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,124.637,89.963125,10,6.894,304.848526785714,304.991142857143,2.045,2.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Apr-1985,1711.19146836634,1600.95134621825,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,125.446,91.377,10,6.894,304.805902314815,304.804104166667,1.145,3.614,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-May-1985,1701.98755563653,1606.90984419668,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,125.216,92.17,10,6.894,304.731980092593,304.720520833333,2.855,3.578,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Jun-1985,1687.12493151507,1611.86816845409,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,124.328,92.565,10,6.894,304.625730026455,304.7756875,2.374,3.524,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Jul-1985,1679.9239071718,1616.70284019086,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,121.929,93.42,10,6.894,304.801327050265,304.844520833333,1.248,1.563,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Aug-1985,1683.99235693911,1622.16904411112,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,121.804,95.6100761904761,10,6.894,304.891655579247,304.514666666667,1.546,3.616,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Sep-1985,1699.64712059131,1625.17260790972,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,123.219,95.9481083333334,10,6.894,305.123035887097,304.357375,1.475,1.797,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Oct-1985,1717.15397082438,1623.2285738012,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,125.318,95.680275,10,6.894,305.584318416306,304.60624537037,1.219,2.174,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Nov-1985,1721.36569027537,1619.14840845083,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,115.467569047619,94.88085,10,6.894,305.578451064214,304.536348148148,1.954,4.892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Dec-1985,1722.24584415396,1615.07332768411,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,120.442394444444,95.3643833333333,10,6.894,305.54856540404,304.697299074074,1.101,4.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Jan-1986,1723.19114561456,1613.9638976209,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,118.508308333333,96.5053333333333,10,6.894,305.454783874459,304.767225925926,0.791,4.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Feb-1986,1725.13769828719,1614.55334878003,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,117.591975,96.947375,10,6.894,305.591753499279,304.78279537037,0.892,1.872,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5.278008,NaN
01-Mar-1986,1729.11528659786,1613.78979743553,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,119.668927777778,95.0117916666667,10,6.894,305.784541107504,304.962959259259,1.193,1.095,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Apr-1986,1727.78925340222,1612.63800490806,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,121.315858333333,96.7932999999999,10,6.894,305.875527417027,305.279909259259,1.286,3.254,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-May-1986,1719.02174020466,1614.32344667538,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,120.025636111111,96.3691416666667,10,6.894,305.953953715729,305.159986111111,1.203,1.902,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Jun-1986,1706.75924121566,1622.4125679814,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,121.862011111111,97.4813083333333,10,6.894,306.421352128427,305.480410185185,1.763,0.999,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Jul-1986,1698.58902047251,1630.29410555956,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,123.035572222222,98.0551333333333,10,6.894,306.679144588745,305.430731481481,1.838,2.854,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Aug-1986,1697.89569235068,1635.24541075437,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,120.040231666667,97.9970121212122,10,6.894,306.841320869662,305.261224166667,1.317,5.554,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Sep-1986,1712.35374412402,1636.70504068462,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,120.047769444444,99.1280916666666,10,6.894,306.825673945578,305.580927777778,1.027,3.233,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.506478,NaN
01-Oct-1986,1728.0170592656,1635.23001851852,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,117.544877777778,98.2619833333334,10,6.894,306.685690170068,305.314863888889,1.528,2.202,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.288677,NaN
01-Nov-1986,1730.95185683534,1632.94126074234,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,117.648725757576,97.2295875,10,6.894,306.471492460317,305.474254583333,1.77,4.006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.428575,NaN
01-Dec-1986,1733.32251078925,1631.57883140933,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,120.58955530303,97.2777375,10,6.894,306.415819101732,305.517052083333,1.611,1.425,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.723559,NaN
01-Jan-1987,1733.02723425204,1630.70690139174,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,133.91,96.3877833333334,10,6.894,306.497405032467,305.639488888889,1.576,4.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Feb-1987,1734.58575775057,1628.60527844574,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,124.133461458333,95.9357049382716,10,6.894,306.104092004505,305.585963580247,1.092,0.786,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Mar-1987,1736.9028966098,1629.0765371049,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,124.23623844086,98.1235047222223,10,6.894,306.069189438339,305.681678333333,2.349,4.247,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Apr-1987,1734.79204630843,1629.26229715617,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,127.03005,99.62935,10,6.894,306.087166514041,305.602214814815,1.169,1.764,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-May-1987,1728.38908888362,1631.9455733747,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,128.383561111111,99.8015583333333,10,6.894,306.042257356532,305.706825925926,1.66,2.979,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Jun-1987,1719.61041399625,1638.32568501961,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,129.978757407407,100.448175,10,6.894,305.856135561661,306.051317592593,1.035,1.457,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
01-Jul-1987,1710.4820017161,1641.43527340057,10.1376077154044,14.6176916712241,NaN,NaN,NaN,NaN,128.866551851852,101.513,10,6.894,305.774891834554,306.3955625,1.294,1.809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
