timestamp,nh_ch4_ems,sh_ch4_ems,nh_ch4c13_ems,sh_ch4c13_ems,nh_mcf_ems,sh_mcf_ems,nh_n2o_ems,sh_n2o_ems,nh_c2h6_ems,sh_c2h6_ems,nh_oh_ems,sh_oh_ems,nh_co_ems,sh_co_ems,tau_ems,kx_nh_ems,kx_sh_ems,nh_ch4_obs,sh_ch4_obs,nh_ch4_err_obs,sh_ch4_err_obs,nh_ch4c13_obs,sh_ch4c13_obs,nh_ch4c13_err_obs,sh_ch4c13_err_obs,nh_mcf_obs,sh_mcf_obs,nh_mcf_err_obs,sh_mcf_err_obs,nh_n2o_obs,sh_n2o_obs,nh_n2o_err_obs,sh_n2o_err_obs,nh_c2h6_obs,sh_c2h6_obs,nh_c2h6_err_obs,sh_c2h6_err_obs,nh_co_obs,sh_co_obs,nh_co_err_obs,sh_co_err_obs,nh_ch4_model,sh_ch4_model,nh_ch4c13_model,sh_ch4c13_model,nh_mcf_model,sh_mcf_model,nh_n2o_model,sh_n2o_model,nh_c2h6_model,sh_c2h6_model,nh_oh_model,sh_oh_model,nh_co_model,sh_co_model,nh_ch4_strat_model,sh_ch4_strat_model,nh_ch4c13_strat_model,sh_ch4c13_strat_model,nh_mcf_strat_model,sh_mcf_strat_model,nh_n2o_strat_model,sh_n2o_strat_model,nh_c2h6_strat_model,sh_c2h6_strat_model,nh_oh_strat_model,sh_oh_strat_model,nh_co_strat_model,sh_co_strat_model
1984,336.707816366258,96.6331158156703,-51.0442603240603,-50.7503268797317,583.1907894023,4.75930680210259e-05,7.03234840747783,1.76828598001744,10399.9942904798,2478.08267597293,2626.60619764248,2536.18422731166,922.803862995356,69.7054771270299,10000.0000000002,0.99,1.23,1698.32536884236,1595.29711670599,13.9305668624133,14.1148320736771,NaN,NaN,NaN,NaN,117.85,86.768,10,2.434,303.902261970899,303.973895833333,1.113,2.018,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1697.57582826547,1594.79562086185,-109.399778754556,-85.1484756091465,94.6488050926943,84.8333541099821,303.838261292904,303.714485210371,1200,200,1000000.00018549,1000000.00030541,95.0095766530181,67.0215976922067,1399.83755250432,1399.90826351051,-47.3590282581632,-47.2189776172374,30.0276085288829,19.9992847007961,301.636861802682,300.532240185583,300,100,1000000,1000000,69.9998585339047,49.9994172622153
1985,343.53636348217,86.3708652094041,-50.0633695099497,-50.5236832650825,591.927059407661,6.89657900919744e-05,4.0025894855388,-0.61220289901867,10399.9878195205,2599.9988527241,2651.63035037646,2156.64770323678,915.342385700734,70.6227897917897,10000.0000000001,0.99,1.23,1707.61649133628,1607.95943784046,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,123.275,89.619,10,2.434,305.451784391534,305.444229166667,1.046,2.719,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1708.22402931671,1607.8602350491,-91.9514622937886,-91.5010162094775,116.205970853805,89.4987577984761,305.17371321169,304.447917290937,764.712544627781,325.414418096296,1115851.32527796,929491.453305205,117.175562582274,66.5139404495075,1399.83755250432,1399.90826351051,-47.3590282581632,-47.2189776172374,30.0276085288829,19.9992847007961,301.636861802682,300.532240185583,300,100,1000000,1000000,69.9998585339047,49.9994172622153
1986,454.273046373702,143.826959289079,-49.078052607687,-50.1184391046728,600.590380907361,-5.29610976647073e-06,2.97825277472637,-0.520720420881952,10399.9135775379,2599.12710806423,3735.8634041328,3234.51936469312,881.481715092981,66.4361459857308,9999.99999999975,0.99,1.23,1723.19114561456,1613.9638976209,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,118.508308333333,96.5053333333333,10,2.434,305.454783874459,304.767225925926,0.791,4.791,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1722.80688524948,1615.32991301382,-84.3440604810431,-86.7856177282057,123.378853824838,95.9696744233721,305.638898605566,304.971949195243,545.601191261675,218.883781450873,1664688.10134523,1417122.28925095,98.4889933790975,61.0295922626839,1399.83755250432,1399.90826351051,-47.3590282581632,-47.2189776172374,30.0276085288829,19.9992847007961,301.636861802682,300.532240185583,300,100,1000000,1000000,69.9998585339047,49.9994172622153
1987,373.908495604064,214.021178921453,-49.19167351538,-49.4313612617978,621.637369497546,-6.24813059483401e-05,4.94825323261547,-0.129929591530199,10400.0063123379,2599.73576862169,2840.58682475185,3616.97717472501,910.423117202562,66.5278114754902,9999.9999999998,0.99,1.23,1733.02723425204,1630.70690139174,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,133.91,96.3877833333334,10,2.434,306.497405032467,305.639488888889,1.576,4.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1733.45262289458,1628.99844385531,-78.5311774065239,-80.2140293950588,128.357187519855,97.0700023517282,306.29817802428,305.543526458597,666.485692886168,200.42688797013,1218338.04103666,1582173.49289227,110.533770600952,61.2554091420101,1399.83755250432,1399.90826351051,-47.3590282581632,-47.2189776172374,30.0276085288829,19.9992847007961,301.636861802682,300.532240185583,300,100,1000000,1000000,69.9998585339047,49.9994172622153
1988,437.172123658482,87.1711495562934,-48.2713146680338,-50.2597398568206,663.583657651148,5.08201120696961e-05,4.70415039986633,-0.035811710963126,10399.8945682517,2600.02367622751,3584.29836299474,2469.34863066929,885.951607241766,69.6015568522451,9999.99999999993,0.99,1.23,1747.58368242783,1640.85184251597,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,131.398946296296,103.677283333333,10,2.434,306.97424478022,306.354356481481,1.313,1.435,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1747.44407519854,1641.17334371039,-73.4681745490589,-75.4075432008587,133.629685505294,103.501182018163,307.130093444486,306.316608845857,568.989407260347,257.404509118585,1578965.77177301,1070688.07741852,101.656557272377,64.0898304734116,1399.83755250432,1399.90826351051,-47.3590282581632,-47.2189776172374,30.0276085288829,19.9992847007961,301.636861802682,300.532240185583,300,100,1000000,1000000,69.9998585339047,49.9994172622153
1989,478.072859206738,165.246127540045,-47.1418562499178,-49.3795874924348,687.925666671385,-6.13341501797106e-06,5.69008981473938,-0.245698874917521,10399.9980786584,2599.71416574736,4086.16748891774,2862.53267369297,852.908240149273,61.4259866460986,9999.99999999971,0.99,1.23,1750.91055354914,1655.5042347297,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,134.341840740741,109.007316666667,10,2.434,308.068188754995,306.986644444444,0.79,1.753,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1750.86406181979,1656.84305775258,-68.871610497973,-70.9295441983688,136.339742671542,108.55100238611,308.04088679941,307.121334670509,487.367650850664,230.148774382284,1843870.2005831,1245683.83738143,94.0924939324632,62.4947670348973,1399.83755250432,1399.90826351051,-47.3590282581632,-47.2189776172374,30.0276085288829,19.9992847007961,301.636861802682,300.532240185583,300,100,1000000,1000000,69.9998585339047,49.9994172622153
1990,424.166257893715,178.385449990501,-46.5483702967087,-48.7342582872281,715.053386614053,-2.91383214508041e-05,5.79305418162091,-0.0982692361998651,10399.9998084003,2600.04761867994,3315.69300853303,3532.28308892661,820.496006618461,20.2457929714609,9999.99999999977,0.99,1.23,1764.78485504306,1664.33893250292,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,139.885746666667,108.529,10,2.434,309.064461692584,307.911044117647,1.22,1.474,NaN,NaN,NaN,NaN,99.71,59.53,6.84323157282983,4.24629721051177,1764.6431653071,1662.61091444695,-64.9629125683146,-66.4505253348404,141.475454620867,108.984620933612,309.018152837203,308.028490531174,573.741904812972,197.215473183299,1468151.54706348,1549275.2197345,99.7807882477296,59.8711110152535,1399.83755250432,1399.90826351051,-47.3590282581632,-47.2189776172374,30.0276085288829,19.9992847007961,301.636861802682,300.532240185583,300,100,1000000,1000000,69.9998585339047,49.9994172622153
1991,465.273415245115,106.633756534365,-45.1693140519264,-49.4297205497138,634.275395956462,2.11912892985104e-05,4.91566335982934,-0.864016198059124,10400.0628544631,2599.4700766073,3750.46139007228,2290.43159838802,889.737997915325,140.151092827778,9999.99999999971,0.99,1.23,1777.74382627544,1673.69094442952,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,143.128918518519,114.387166666667,4.662,2.434,310.019909762807,308.950358333333,1.185,1.436,NaN,NaN,NaN,NaN,100.57,69.96,6.84323157282983,4.24629721051177,1777.86105901908,1675.16807670452,-61.4775173451609,-63.0319266960384,142.523370524956,114.072060243342,309.840646951315,308.854454929323,539.257030870077,268.807832203214,1654496.85860326,974289.113122564,100.686518835813,69.6213342386087,1399.83755250432,1399.90826351051,-47.3590282581632,-47.2189776172374,30.0276085288829,19.9992847007961,301.636861802682,300.532240185583,300,100,1000000,1000000,69.9998585339047,49.9994172622153
1992,413.970437700333,118.340910750914,-44.6860224020832,-49.15820092175,593.907670800566,3.02633693710948e-05,3.69214417436833,-1.16508454898125,10400.0748387249,2600.08052335488,3325.48900551055,2762.58267698107,1139.7325958995,4.05196390819574,9999.99999999967,0.99,1.23,1794.59707319201,1688.29344625669,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,140.764695767196,2754.28415165631,4.75171979749703,1654.07790242708,310.377581477842,309.396231884058,0.988,0.982,NaN,NaN,NaN,NaN,119.92,63.8463976608187,6.84323157282983,4.24629721051177,1793.95198473626,1687.60208153351,-58.7013104404429,-60.0988955526482,143.213917971399,116.687936449119,310.349283254783,309.457856116674,614.103849564243,254.500840841031,1383417.22402419,1194028.0840684,119.441718544408,64.0648260949671,1399.83755250432,1399.90826351051,-47.3590282581632,-47.2189776172374,30.0276085288829,19.9992847007961,301.636861802682,300.532240185583,300,100,1000000,1000000,69.9998585339047,49.9994172622153
1993,324.828190121626,103.719821478749,-44.6063573783825,-48.966576409433,385.984813579447,3.65475348586093e-05,3.3089071644142,-0.725522132911446,10400.071412757,2599.52761791942,2577.79723978456,2467.23964450868,763.536661292671,-132.437974877341,10000,0.99,1.23,1793.41117857324,1690.85726947188,9.03010928499359,14.1148320736771,NaN,NaN,NaN,NaN,139.918172688061,2241.90144662956,4.49764901231077,1434.8997303618,310.567130980097,310.229696666667,1.383,1.6,NaN,NaN,NaN,NaN,111.719375,54.314,6.84323157282983,4.24629721051177,1793.8572303891,1690.71935841481,-56.6913354782163,-57.6620702573185,139.149688556367,116.47814686091,310.71289578585,309.959982793833,747.632484652188,282.537160891811,1098256.11679991,1097003.18129692,111.662668925751,55.1277687977423,1399.83755250432,1399.90826351051,-47.3590282581632,-47.2189776172374,30.0276085288829,19.9992847007961,301.636861802682,300.532240185583,300,100,1000000,1000000,69.9998585339047,49.9994172622153
